region_code,region_name,country_code,observed_city,resolved_timezone,time,precipitation_sum,wind_speed_10m_max,temperature_2m_max
BA,Bahia,BR,Salvador,America/Bahia,2018-02-08,0.4,23.3,29.4
BA,Bahia,BR,Salvador,America/Bahia,2018-02-09,0.1,26.0,30.3
BA,Bahia,BR,Salvador,America/Bahia,2018-02-10,1.4,20.9,29.3
BA,Bahia,BR,Salvador,America/Bahia,2018-02-11,0.9,20.1,28.7
BA,Bahia,BR,Salvador,America/Bahia,2018-02-12,0.9,18.2,28.7
BA,Bahia,BR,Salvador,America/Bahia,2018-02-13,2.2,18.4,29.0
BA,Bahia,BR,Salvador,America/Bahia,2018-02-14,2.2,20.5,29.0
BA,Bahia,BR,Salvador,America/Bahia,2018-02-15,6.5,17.2,27.7
BA,Bahia,BR,Salvador,America/Bahia,2018-02-16,0.9,22.4,27.9
BA,Bahia,BR,Salvador,America/Bahia,2018-02-17,1.8,21.6,28.3
BA,Bahia,BR,Salvador,America/Bahia,2018-02-18,0.1,20.5,28.7
BA,Bahia,BR,Salvador,America/Bahia,2018-02-19,0.2,22.4,29.1
BA,Bahia,BR,Salvador,America/Bahia,2018-02-20,0.0,20.6,29.6
BA,Bahia,BR,Salvador,America/Bahia,2018-02-21,0.1,19.2,29.8
BA,Bahia,BR,Salvador,America/Bahia,2018-02-22,1.7,24.5,30.0
BA,Bahia,BR,Salvador,America/Bahia,2018-02-23,0.0,21.6,30.2
BA,Bahia,BR,Salvador,America/Bahia,2018-02-24,1.3,23.1,29.7
BA,Bahia,BR,Salvador,America/Bahia,2018-02-25,2.0,21.4,29.4
BA,Bahia,BR,Salvador,America/Bahia,2018-02-26,0.9,18.9,27.7
BA,Bahia,BR,Salvador,America/Bahia,2018-02-27,1.3,21.2,29.3
BA,Bahia,BR,Salvador,America/Bahia,2018-02-28,1.5,21.3,29.5
BA,Bahia,BR,Salvador,America/Bahia,2018-03-01,1.1,22.3,28.9
BA,Bahia,BR,Salvador,America/Bahia,2018-03-02,1.2,23.4,28.2
BA,Bahia,BR,Salvador,America/Bahia,2018-03-03,1.9,21.5,29.3
BA,Bahia,BR,Salvador,America/Bahia,2018-03-04,0.0,23.9,30.4
BA,Bahia,BR,Salvador,America/Bahia,2018-03-05,0.0,27.7,31.0
BA,Bahia,BR,Salvador,America/Bahia,2018-03-06,0.2,25.5,31.3
BA,Bahia,BR,Salvador,America/Bahia,2018-03-07,1.0,23.7,31.8
BA,Bahia,BR,Salvador,America/Bahia,2018-03-08,1.2,23.7,30.3
BA,Bahia,BR,Salvador,America/Bahia,2018-03-09,0.9,25.5,30.9
BA,Bahia,BR,Salvador,America/Bahia,2018-03-10,0.6,24.5,31.1
BA,Bahia,BR,Salvador,America/Bahia,2018-03-11,0.0,24.2,31.7
BA,Bahia,BR,Salvador,America/Bahia,2018-03-12,4.6,18.8,32.8
BA,Bahia,BR,Salvador,America/Bahia,2018-03-13,1.7,18.2,31.2
BA,Bahia,BR,Salvador,America/Bahia,2018-03-14,0.9,22.5,30.2
BA,Bahia,BR,Salvador,America/Bahia,2018-03-15,0.8,20.1,29.1
BA,Bahia,BR,Salvador,America/Bahia,2018-03-16,0.1,18.8,29.7
BA,Bahia,BR,Salvador,America/Bahia,2018-03-17,2.4,20.5,28.7
BA,Bahia,BR,Salvador,America/Bahia,2018-03-18,1.7,20.0,29.5
BA,Bahia,BR,Salvador,America/Bahia,2018-03-19,0.7,19.6,29.2
BA,Bahia,BR,Salvador,America/Bahia,2018-03-20,0.2,21.7,29.6
BA,Bahia,BR,Salvador,America/Bahia,2018-03-21,0.8,23.5,30.1
BA,Bahia,BR,Salvador,America/Bahia,2018-03-22,0.4,23.0,29.7
BA,Bahia,BR,Salvador,America/Bahia,2018-03-23,8.8,21.2,28.5
BA,Bahia,BR,Salvador,America/Bahia,2018-03-24,17.8,21.6,26.6
BA,Bahia,BR,Salvador,America/Bahia,2018-03-25,5.1,23.3,28.6
BA,Bahia,BR,Salvador,America/Bahia,2018-03-26,5.3,17.5,26.6
BA,Bahia,BR,Salvador,America/Bahia,2018-03-27,2.7,19.9,28.0
BA,Bahia,BR,Salvador,America/Bahia,2018-03-28,8.9,19.1,27.3
BA,Bahia,BR,Salvador,America/Bahia,2018-03-29,2.4,18.9,28.1
BA,Bahia,BR,Salvador,America/Bahia,2018-03-30,1.8,16.1,27.4
BA,Bahia,BR,Salvador,America/Bahia,2018-03-31,1.0,17.6,27.9
BA,Bahia,BR,Salvador,America/Bahia,2018-04-01,1.4,18.2,27.6
BA,Bahia,BR,Salvador,America/Bahia,2018-04-02,0.8,16.1,28.1
BA,Bahia,BR,Salvador,America/Bahia,2018-04-03,0.3,13.7,28.5
BA,Bahia,BR,Salvador,America/Bahia,2018-04-04,0.0,20.2,28.9
BA,Bahia,BR,Salvador,America/Bahia,2018-04-05,2.4,19.2,28.7
BA,Bahia,BR,Salvador,America/Bahia,2018-04-06,0.1,19.8,29.1
BA,Bahia,BR,Salvador,America/Bahia,2018-04-07,0.1,16.6,29.2
BA,Bahia,BR,Salvador,America/Bahia,2018-04-08,2.1,20.2,28.5
BA,Bahia,BR,Salvador,America/Bahia,2018-04-09,3.2,20.1,27.3
BA,Bahia,BR,Salvador,America/Bahia,2018-04-10,2.5,20.3,27.7
BA,Bahia,BR,Salvador,America/Bahia,2018-04-11,10.0,19.1,25.9
BA,Bahia,BR,Salvador,America/Bahia,2018-04-12,11.1,22.6,26.8
BA,Bahia,BR,Salvador,America/Bahia,2018-04-13,1.8,23.1,28.3
BA,Bahia,BR,Salvador,America/Bahia,2018-04-14,2.6,15.8,27.4
BA,Bahia,BR,Salvador,America/Bahia,2018-04-15,1.6,16.1,27.9
BA,Bahia,BR,Salvador,America/Bahia,2018-04-16,3.4,16.1,27.5
BA,Bahia,BR,Salvador,America/Bahia,2018-04-17,3.4,14.5,26.2
BA,Bahia,BR,Salvador,America/Bahia,2018-04-18,19.0,24.5,25.7
BA,Bahia,BR,Salvador,America/Bahia,2018-04-19,32.3,26.6,25.8
BA,Bahia,BR,Salvador,America/Bahia,2018-04-20,24.6,24.2,26.2
BA,Bahia,BR,Salvador,America/Bahia,2018-04-21,3.9,24.7,27.2
BA,Bahia,BR,Salvador,America/Bahia,2018-04-22,0.3,19.9,27.3
BA,Bahia,BR,Salvador,America/Bahia,2018-04-23,2.2,17.7,27.6
BA,Bahia,BR,Salvador,America/Bahia,2018-04-24,6.7,22.1,26.3
BA,Bahia,BR,Salvador,America/Bahia,2018-04-25,8.6,16.2,26.3
BA,Bahia,BR,Salvador,America/Bahia,2018-04-26,4.9,15.6,26.8
BA,Bahia,BR,Salvador,America/Bahia,2018-04-27,4.6,18.9,26.9
BA,Bahia,BR,Salvador,America/Bahia,2018-04-28,1.5,22.1,27.5
BA,Bahia,BR,Salvador,America/Bahia,2018-04-29,4.6,21.9,27.2
BA,Bahia,BR,Salvador,America/Bahia,2018-04-30,4.8,23.4,26.5
BA,Bahia,BR,Salvador,America/Bahia,2018-05-01,3.1,16.9,26.7
BA,Bahia,BR,Salvador,America/Bahia,2018-05-02,6.1,19.1,27.7
BA,Bahia,BR,Salvador,America/Bahia,2018-05-03,2.0,18.4,27.6
BA,Bahia,BR,Salvador,America/Bahia,2018-05-04,3.1,24.5,27.5
BA,Bahia,BR,Salvador,America/Bahia,2018-05-05,10.3,23.7,26.4
BA,Bahia,BR,Salvador,America/Bahia,2018-05-06,9.8,22.9,25.8
BA,Bahia,BR,Salvador,America/Bahia,2018-05-07,8.8,17.8,25.7
BA,Bahia,BR,Salvador,America/Bahia,2018-05-08,3.8,21.6,25.6
BA,Bahia,BR,Salvador,America/Bahia,2018-05-09,2.1,23.3,26.2
BA,Bahia,BR,Salvador,America/Bahia,2018-05-10,3.5,23.7,26.2
BA,Bahia,BR,Salvador,America/Bahia,2018-05-11,3.2,23.2,25.9
BA,Bahia,BR,Salvador,America/Bahia,2018-05-12,1.4,9.9,26.6
BA,Bahia,BR,Salvador,America/Bahia,2018-05-13,1.0,16.3,27.3
BA,Bahia,BR,Salvador,America/Bahia,2018-05-14,3.8,17.8,26.6
BA,Bahia,BR,Salvador,America/Bahia,2018-05-15,3.7,19.3,27.2
BA,Bahia,BR,Salvador,America/Bahia,2018-05-16,9.9,14.0,26.2
BA,Bahia,BR,Salvador,America/Bahia,2018-05-17,0.7,15.3,27.5
BA,Bahia,BR,Salvador,America/Bahia,2018-05-18,1.8,17.0,26.6
BA,Bahia,BR,Salvador,America/Bahia,2018-05-19,0.4,15.9,26.9
BA,Bahia,BR,Salvador,America/Bahia,2018-05-20,0.0,17.4,27.6
BA,Bahia,BR,Salvador,America/Bahia,2018-05-21,0.9,13.4,28.2
BA,Bahia,BR,Salvador,America/Bahia,2018-05-22,4.6,15.6,26.6
BA,Bahia,BR,Salvador,America/Bahia,2018-05-23,3.5,16.7,26.4
BA,Bahia,BR,Salvador,America/Bahia,2018-05-24,1.5,23.8,27.3
BA,Bahia,BR,Salvador,America/Bahia,2018-05-25,4.8,23.5,26.8
BA,Bahia,BR,Salvador,America/Bahia,2018-05-26,29.3,28.9,25.8
BA,Bahia,BR,Salvador,America/Bahia,2018-05-27,3.3,21.3,27.0
BA,Bahia,BR,Salvador,America/Bahia,2018-05-28,23.4,21.2,24.5
BA,Bahia,BR,Salvador,America/Bahia,2018-05-29,13.8,27.2,25.8
BA,Bahia,BR,Salvador,America/Bahia,2018-05-30,11.2,22.3,24.8
BA,Bahia,BR,Salvador,America/Bahia,2018-05-31,7.6,15.6,24.6
BA,Bahia,BR,Salvador,America/Bahia,2018-06-01,7.7,15.8,24.8
BA,Bahia,BR,Salvador,America/Bahia,2018-06-02,13.3,14.1,25.5
BA,Bahia,BR,Salvador,America/Bahia,2018-06-03,8.9,16.0,26.5
BA,Bahia,BR,Salvador,America/Bahia,2018-06-04,7.3,20.0,25.6
BA,Bahia,BR,Salvador,America/Bahia,2018-06-05,14.1,27.6,24.9
BA,Bahia,BR,Salvador,America/Bahia,2018-06-06,0.2,19.2,26.5
BA,Bahia,BR,Salvador,America/Bahia,2018-06-07,0.2,12.7,26.7
BA,Bahia,BR,Salvador,America/Bahia,2018-06-08,0.5,14.3,26.9
BA,Bahia,BR,Salvador,America/Bahia,2018-06-09,2.3,15.1,26.0
BA,Bahia,BR,Salvador,America/Bahia,2018-06-10,1.7,20.8,25.8
BA,Bahia,BR,Salvador,America/Bahia,2018-06-11,2.2,20.2,26.0
BA,Bahia,BR,Salvador,America/Bahia,2018-06-12,3.9,15.2,25.5
BA,Bahia,BR,Salvador,America/Bahia,2018-06-13,2.7,17.3,26.8
BA,Bahia,BR,Salvador,America/Bahia,2018-06-14,1.6,18.4,25.6
BA,Bahia,BR,Salvador,America/Bahia,2018-06-15,0.6,17.3,26.4
BA,Bahia,BR,Salvador,America/Bahia,2018-06-16,3.7,21.0,25.6
BA,Bahia,BR,Salvador,America/Bahia,2018-06-17,2.2,22.6,25.9
BA,Bahia,BR,Salvador,America/Bahia,2018-06-18,0.7,26.8,26.6
BA,Bahia,BR,Salvador,America/Bahia,2018-06-19,2.0,25.5,26.9
BA,Bahia,BR,Salvador,America/Bahia,2018-06-20,0.2,17.9,26.1
BA,Bahia,BR,Salvador,America/Bahia,2018-06-21,3.4,16.8,25.7
BA,Bahia,BR,Salvador,America/Bahia,2018-06-22,1.4,12.3,26.1
BA,Bahia,BR,Salvador,America/Bahia,2018-06-23,2.0,17.4,26.4
BA,Bahia,BR,Salvador,America/Bahia,2018-06-24,0.7,21.3,26.4
BA,Bahia,BR,Salvador,America/Bahia,2018-06-25,3.1,22.4,26.1
BA,Bahia,BR,Salvador,America/Bahia,2018-06-26,1.9,14.7,25.2
BA,Bahia,BR,Salvador,America/Bahia,2018-06-27,1.9,14.3,24.9
BA,Bahia,BR,Salvador,America/Bahia,2018-06-28,2.7,21.9,25.7
BA,Bahia,BR,Salvador,America/Bahia,2018-06-29,2.7,20.4,26.0
BA,Bahia,BR,Salvador,America/Bahia,2018-06-30,2.3,13.0,23.7
BA,Bahia,BR,Salvador,America/Bahia,2018-07-01,2.7,13.1,24.8
BA,Bahia,BR,Salvador,America/Bahia,2018-07-02,3.2,17.3,24.5
BA,Bahia,BR,Salvador,America/Bahia,2018-07-03,1.6,13.0,24.5
BA,Bahia,BR,Salvador,America/Bahia,2018-07-04,1.2,20.7,25.7
BA,Bahia,BR,Salvador,America/Bahia,2018-07-05,2.4,23.7,25.7
BA,Bahia,BR,Salvador,America/Bahia,2018-07-06,3.1,17.8,25.5
BA,Bahia,BR,Salvador,America/Bahia,2018-07-07,0.8,19.2,26.2
BA,Bahia,BR,Salvador,America/Bahia,2018-07-08,1.7,17.5,25.9
BA,Bahia,BR,Salvador,America/Bahia,2018-07-09,0.0,18.1,26.1
BA,Bahia,BR,Salvador,America/Bahia,2018-07-10,2.1,13.6,25.0
BA,Bahia,BR,Salvador,America/Bahia,2018-07-11,0.6,12.8,25.3
BA,Bahia,BR,Salvador,America/Bahia,2018-07-12,2.9,16.4,25.0
BA,Bahia,BR,Salvador,America/Bahia,2018-07-13,2.2,17.4,25.8
BA,Bahia,BR,Salvador,America/Bahia,2018-07-14,0.3,15.8,25.9
BA,Bahia,BR,Salvador,America/Bahia,2018-07-15,0.4,18.3,26.1
BA,Bahia,BR,Salvador,America/Bahia,2018-07-16,2.3,17.9,26.1
BA,Bahia,BR,Salvador,America/Bahia,2018-07-17,2.5,21.7,26.8
BA,Bahia,BR,Salvador,America/Bahia,2018-07-18,1.9,20.3,25.4
BA,Bahia,BR,Salvador,America/Bahia,2018-07-19,2.9,19.4,25.8
BA,Bahia,BR,Salvador,America/Bahia,2018-07-20,1.6,19.8,25.8
BA,Bahia,BR,Salvador,America/Bahia,2018-07-21,3.4,20.5,25.2
BA,Bahia,BR,Salvador,America/Bahia,2018-07-22,0.0,23.5,25.8
BA,Bahia,BR,Salvador,America/Bahia,2018-07-23,2.6,23.8,25.6
BA,Bahia,BR,Salvador,America/Bahia,2018-07-24,2.5,23.6,25.5
BA,Bahia,BR,Salvador,America/Bahia,2018-07-25,1.1,21.1,25.6
BA,Bahia,BR,Salvador,America/Bahia,2018-07-26,0.5,21.0,25.3
BA,Bahia,BR,Salvador,America/Bahia,2018-07-27,0.4,20.3,25.3
BA,Bahia,BR,Salvador,America/Bahia,2018-07-28,2.8,18.8,24.5
BA,Bahia,BR,Salvador,America/Bahia,2018-07-29,0.6,14.8,24.8
BA,Bahia,BR,Salvador,America/Bahia,2018-07-30,1.7,15.5,24.7
BA,Bahia,BR,Salvador,America/Bahia,2018-07-31,2.2,16.0,26.2
BA,Bahia,BR,Salvador,America/Bahia,2018-08-01,0.0,17.5,26.6
BA,Bahia,BR,Salvador,America/Bahia,2018-08-02,0.0,16.3,26.4
BA,Bahia,BR,Salvador,America/Bahia,2018-08-03,0.4,16.6,26.1
BA,Bahia,BR,Salvador,America/Bahia,2018-08-04,2.2,16.7,25.7
BA,Bahia,BR,Salvador,America/Bahia,2018-08-05,0.0,22.8,27.4
BA,Bahia,BR,Salvador,America/Bahia,2018-08-06,2.0,18.5,26.6
BA,Bahia,BR,Salvador,America/Bahia,2018-08-07,1.2,18.1,26.6
BA,Bahia,BR,Salvador,America/Bahia,2018-08-08,4.4,19.0,25.9
BA,Bahia,BR,Salvador,America/Bahia,2018-08-09,0.0,15.7,26.3
BA,Bahia,BR,Salvador,America/Bahia,2018-08-10,0.6,20.7,27.0
BA,Bahia,BR,Salvador,America/Bahia,2018-08-11,0.3,20.1,27.6
BA,Bahia,BR,Salvador,America/Bahia,2018-08-12,0.0,21.4,28.6
BA,Bahia,BR,Salvador,America/Bahia,2018-08-13,0.4,18.5,27.6
BA,Bahia,BR,Salvador,America/Bahia,2018-08-14,4.1,16.4,25.4
BA,Bahia,BR,Salvador,America/Bahia,2018-08-15,4.3,18.4,25.6
BA,Bahia,BR,Salvador,America/Bahia,2018-08-16,2.1,20.5,26.6
BA,Bahia,BR,Salvador,America/Bahia,2018-08-17,3.3,22.5,26.3
BA,Bahia,BR,Salvador,America/Bahia,2018-08-18,0.9,22.2,26.4
BA,Bahia,BR,Salvador,America/Bahia,2018-08-19,6.3,22.7,25.6
BA,Bahia,BR,Salvador,America/Bahia,2018-08-20,8.0,20.7,24.2
BA,Bahia,BR,Salvador,America/Bahia,2018-08-21,4.8,22.7,26.3
BA,Bahia,BR,Salvador,America/Bahia,2018-08-22,1.1,20.0,26.0
BA,Bahia,BR,Salvador,America/Bahia,2018-08-23,0.9,20.0,26.2
BA,Bahia,BR,Salvador,America/Bahia,2018-08-24,2.4,20.2,25.9
BA,Bahia,BR,Salvador,America/Bahia,2018-08-25,2.3,18.9,25.7
BA,Bahia,BR,Salvador,America/Bahia,2018-08-26,1.9,20.9,26.0
BA,Bahia,BR,Salvador,America/Bahia,2018-08-27,6.1,23.2,25.0
BA,Bahia,BR,Salvador,America/Bahia,2018-08-28,6.5,24.7,24.8
BA,Bahia,BR,Salvador,America/Bahia,2018-08-29,1.6,24.0,25.8
BA,Bahia,BR,Salvador,America/Bahia,2018-08-30,1.1,23.0,25.3
BA,Bahia,BR,Salvador,America/Bahia,2018-08-31,1.3,23.8,26.0
BA,Bahia,BR,Salvador,America/Bahia,2018-09-01,0.6,18.9,25.6
BA,Bahia,BR,Salvador,America/Bahia,2018-09-02,1.2,16.7,25.6
BA,Bahia,BR,Salvador,America/Bahia,2018-09-03,0.4,16.5,26.0
BA,Bahia,BR,Salvador,America/Bahia,2018-09-04,2.3,24.4,26.8
BA,Bahia,BR,Salvador,America/Bahia,2018-09-05,0.2,25.3,27.2
BA,Bahia,BR,Salvador,America/Bahia,2018-09-06,2.4,19.3,26.3
BA,Bahia,BR,Salvador,America/Bahia,2018-09-07,6.7,25.1,23.6
BA,Bahia,BR,Salvador,America/Bahia,2018-09-08,7.3,24.1,24.5
BA,Bahia,BR,Salvador,America/Bahia,2018-09-09,1.6,18.8,25.1
BA,Bahia,BR,Salvador,America/Bahia,2018-09-10,2.3,17.2,25.1
BA,Bahia,BR,Salvador,America/Bahia,2018-09-11,1.5,16.9,25.7
BA,Bahia,BR,Salvador,America/Bahia,2018-09-12,0.0,18.9,26.5
BA,Bahia,BR,Salvador,America/Bahia,2018-09-13,0.5,22.0,25.7
BA,Bahia,BR,Salvador,America/Bahia,2018-09-14,1.5,23.1,25.7
BA,Bahia,BR,Salvador,America/Bahia,2018-09-15,1.5,17.2,26.6
BA,Bahia,BR,Salvador,America/Bahia,2018-09-16,0.4,23.1,28.0
BA,Bahia,BR,Salvador,America/Bahia,2018-09-17,1.8,25.7,28.1
BA,Bahia,BR,Salvador,America/Bahia,2018-09-18,0.5,25.4,28.0
BA,Bahia,BR,Salvador,America/Bahia,2018-09-19,0.4,22.7,28.3
BA,Bahia,BR,Salvador,America/Bahia,2018-09-20,2.8,22.4,27.6
BA,Bahia,BR,Salvador,America/Bahia,2018-09-21,1.2,22.3,27.3
BA,Bahia,BR,Salvador,America/Bahia,2018-09-22,0.5,21.7,27.5
BA,Bahia,BR,Salvador,America/Bahia,2018-09-23,2.5,20.6,27.2
BA,Bahia,BR,Salvador,America/Bahia,2018-09-24,1.0,22.7,27.1
BA,Bahia,BR,Salvador,America/Bahia,2018-09-25,0.6,18.9,27.7
BA,Bahia,BR,Salvador,America/Bahia,2018-09-26,1.9,24.9,26.7
BA,Bahia,BR,Salvador,America/Bahia,2018-09-27,0.8,20.8,27.4
BA,Bahia,BR,Salvador,America/Bahia,2018-09-28,0.2,21.2,27.9
BA,Bahia,BR,Salvador,America/Bahia,2018-09-29,0.7,20.7,27.7
BA,Bahia,BR,Salvador,America/Bahia,2018-09-30,1.3,21.4,27.9
BA,Bahia,BR,Salvador,America/Bahia,2018-10-01,1.8,23.8,28.1
BA,Bahia,BR,Salvador,America/Bahia,2018-10-02,1.9,23.4,27.5
BA,Bahia,BR,Salvador,America/Bahia,2018-10-03,0.9,21.3,28.1
BA,Bahia,BR,Salvador,America/Bahia,2018-10-04,0.1,23.3,28.6
BA,Bahia,BR,Salvador,America/Bahia,2018-10-05,0.2,18.4,28.3
BA,Bahia,BR,Salvador,America/Bahia,2018-10-06,2.9,19.4,27.1
BA,Bahia,BR,Salvador,America/Bahia,2018-10-07,2.2,20.3,26.7
BA,Bahia,BR,Salvador,America/Bahia,2018-10-08,1.2,21.6,27.7
BA,Bahia,BR,Salvador,America/Bahia,2018-10-09,0.6,21.7,27.9
BA,Bahia,BR,Salvador,America/Bahia,2018-10-10,0.0,22.1,28.5
BA,Bahia,BR,Salvador,America/Bahia,2018-10-11,0.2,21.6,28.2
BA,Bahia,BR,Salvador,America/Bahia,2018-10-12,0.4,23.5,28.8
BA,Bahia,BR,Salvador,America/Bahia,2018-10-13,0.8,22.8,27.7
BA,Bahia,BR,Salvador,America/Bahia,2018-10-14,1.1,23.8,29.3
BA,Bahia,BR,Salvador,America/Bahia,2018-10-15,0.2,22.9,29.2
BA,Bahia,BR,Salvador,America/Bahia,2018-10-16,0.2,25.5,29.7
BA,Bahia,BR,Salvador,America/Bahia,2018-10-17,1.8,24.2,28.1
BA,Bahia,BR,Salvador,America/Bahia,2018-10-18,0.0,21.7,28.9
BA,Bahia,BR,Salvador,America/Bahia,2018-10-19,0.5,28.0,29.6
BA,Bahia,BR,Salvador,America/Bahia,2018-10-20,0.9,23.8,28.6
BA,Bahia,BR,Salvador,America/Bahia,2018-10-21,20.9,35.9,25.5
BA,Bahia,BR,Salvador,America/Bahia,2018-10-22,2.8,27.9,25.4
BA,Bahia,BR,Salvador,America/Bahia,2018-10-23,7.2,27.8,25.9
BA,Bahia,BR,Salvador,America/Bahia,2018-10-24,1.5,17.6,26.8
BA,Bahia,BR,Salvador,America/Bahia,2018-10-25,0.9,17.3,27.7
BA,Bahia,BR,Salvador,America/Bahia,2018-10-26,1.0,23.7,28.6
BA,Bahia,BR,Salvador,America/Bahia,2018-10-27,0.6,27.7,29.2
BA,Bahia,BR,Salvador,America/Bahia,2018-10-28,0.5,19.5,28.7
BA,Bahia,BR,Salvador,America/Bahia,2018-10-29,0.4,21.6,29.3
BA,Bahia,BR,Salvador,America/Bahia,2018-10-30,0.7,20.9,28.7
BA,Bahia,BR,Salvador,America/Bahia,2018-10-31,1.3,21.6,28.3
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-01,0.0,22.5,30.8
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-02,0.1,22.1,30.6
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-03,2.1,20.8,29.0
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-04,1.9,22.7,29.2
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-05,2.8,22.5,30.0
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-06,1.5,23.3,30.0
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-07,0.6,19.8,30.0
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-08,2.2,20.8,28.6
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-09,2.3,18.8,29.3
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-10,2.7,21.1,29.7
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-11,15.5,19.8,27.9
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-12,1.2,22.3,29.5
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-13,0.1,24.1,29.6
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-14,0.0,19.6,29.8
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-15,0.3,17.1,29.1
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-16,0.6,21.6,28.9
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-17,0.1,19.5,30.1
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-18,5.7,16.5,28.0
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-19,4.3,21.0,30.0
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-20,8.1,17.2,28.8
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-21,0.9,21.7,29.9
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-22,4.7,22.0,28.3
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-23,3.2,20.0,29.7
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-24,3.9,24.1,29.5
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-25,0.1,21.9,30.0
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-26,1.9,20.0,29.5
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-27,2.0,20.7,28.9
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-28,9.5,23.7,28.2
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-29,2.4,24.4,29.9
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-30,0.1,24.4,29.8
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-01-31,11.1,20.2,28.2
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-01,3.1,19.7,28.3
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-02,1.8,22.2,29.9
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-03,0.2,23.6,30.2
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-04,1.5,23.0,29.2
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-05,0.1,20.9,30.2
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-06,0.3,20.7,30.1
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-07,0.9,19.1,30.3
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-08,4.1,17.5,29.8
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-09,2.7,17.6,29.2
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-10,6.0,20.5,29.4
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-11,24.5,12.3,27.3
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-12,23.3,17.2,27.5
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-13,13.0,19.7,28.3
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-14,10.3,18.0,28.6
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-15,3.6,24.7,29.2
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-16,0.0,20.2,29.7
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-17,11.3,16.0,28.4
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-18,14.7,11.5,27.8
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-19,18.2,12.9,28.5
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-20,13.3,15.1,27.5
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-21,4.1,22.9,27.9
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-22,0.7,23.6,29.4
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-23,1.0,20.7,29.6
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-24,5.8,19.5,28.7
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-25,2.0,19.9,28.9
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-26,7.8,17.7,29.5
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-27,12.8,16.6,27.2
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-02-28,10.5,17.8,27.9
CE,Ceara,BR,Fortaleza,America/Fortaleza,2017-03-01,12.6,15.9,28.0
